#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Final Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3932, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm.
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                  AOA: 4.0 deg
#                           Mach Number: 0.3151 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.9795 million (based on MAC)
#                       Freestream Temp: 267.55 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999"
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "002_NACA0012_AE3932_01"
0.53242 0.91440 -0.02798
0.53241 0.91440 -0.02813
0.53240 0.91440 -0.02828
0.53239 0.91440 -0.02843
0.53238 0.91440 -0.02858
ZONE T="SLICE_Y_0p9144_BINS01_KS_1mm_FINAL_LAYER"
 I=1, J=1, K=1, DATAPACKING=POINT
-999.00000 -999.00000 -999.00000
ZONE T="SLICE_Y_0p9144_BINS03_KS_1mm_FINAL_LAYER"
 I=261, J=1, K=1, DATAPACKING=POINT
0.53086 0.91440 -0.02868
0.52843 0.91440 -0.02885
0.52453 0.91440 -0.02911
0.51931 0.91440 -0.02946
0.51410 0.91440 -0.02980
0.50888 0.91440 -0.03013
0.50365 0.91440 -0.03045
0.49843 0.91440 -0.03077
0.49321 0.91440 -0.03107
0.48799 0.91440 -0.03137
0.48277 0.91440 -0.03166
0.47754 0.91440 -0.03195
0.47232 0.91440 -0.03223
0.46710 0.91440 -0.03250
0.46187 0.91440 -0.03276
0.45665 0.91440 -0.03302
0.45142 0.91440 -0.03327
0.44620 0.91440 -0.03351
0.44098 0.91440 -0.03374
0.43575 0.91440 -0.03397
0.43052 0.91440 -0.03420
0.42530 0.91440 -0.03441
0.42007 0.91440 -0.03462
0.41484 0.91440 -0.03482
0.40962 0.91440 -0.03502
0.40439 0.91440 -0.03521
0.39916 0.91440 -0.03539
0.39394 0.91440 -0.03556
0.38871 0.91440 -0.03573
0.38348 0.91440 -0.03589
0.37825 0.91440 -0.03605
0.37302 0.91440 -0.03620
0.36779 0.91440 -0.03634
0.36257 0.91440 -0.03647
0.35734 0.91440 -0.03660
0.35211 0.91440 -0.03672
0.34688 0.91440 -0.03683
0.34165 0.91440 -0.03693
0.33642 0.91440 -0.03703
0.33119 0.91440 -0.03712
0.32596 0.91440 -0.03720
0.32073 0.91440 -0.03727
0.31550 0.91440 -0.03733
0.31027 0.91440 -0.03739
0.30504 0.91440 -0.03743
0.29981 0.91440 -0.03747
0.29458 0.91440 -0.03750
0.28935 0.91440 -0.03752
0.28412 0.91440 -0.03753
0.27889 0.91440 -0.03753
0.27366 0.91440 -0.03752
0.26843 0.91440 -0.03750
0.26320 0.91440 -0.03746
0.25796 0.91440 -0.03742
0.25273 0.91440 -0.03736
0.24750 0.91440 -0.03730
0.24227 0.91440 -0.03722
0.23705 0.91440 -0.03712
0.23182 0.91440 -0.03702
0.22659 0.91440 -0.03690
0.22136 0.91440 -0.03677
0.21613 0.91440 -0.03662
0.21090 0.91440 -0.03646
0.20567 0.91440 -0.03628
0.20045 0.91440 -0.03608
0.19522 0.91440 -0.03587
0.19000 0.91440 -0.03564
0.18477 0.91440 -0.03539
0.17955 0.91440 -0.03513
0.17432 0.91440 -0.03484
0.16910 0.91440 -0.03454
0.16388 0.91440 -0.03421
0.15866 0.91440 -0.03386
0.15345 0.91440 -0.03349
0.14823 0.91440 -0.03309
0.14302 0.91440 -0.03269
0.13780 0.91440 -0.03231
0.13257 0.91440 -0.03191
0.12759 0.91440 -0.03149
0.12285 0.91440 -0.03105
0.11834 0.91440 -0.03060
0.11404 0.91440 -0.03016
0.10995 0.91440 -0.02972
0.10606 0.91440 -0.02928
0.10236 0.91440 -0.02885
0.09883 0.91440 -0.02841
0.09547 0.91440 -0.02799
0.09228 0.91440 -0.02757
0.08923 0.91440 -0.02716
0.08634 0.91440 -0.02675
0.08347 0.91440 -0.02633
0.08059 0.91440 -0.02590
0.07773 0.91440 -0.02546
0.07486 0.91440 -0.02499
0.07200 0.91440 -0.02451
0.06913 0.91440 -0.02402
0.06627 0.91440 -0.02351
0.06341 0.91440 -0.02298
0.06056 0.91440 -0.02244
0.05770 0.91440 -0.02189
0.05485 0.91440 -0.02131
0.05200 0.91440 -0.02071
0.04915 0.91440 -0.02014
0.04627 0.91440 -0.01964
0.04337 0.91440 -0.01920
0.04046 0.91440 -0.01874
0.03756 0.91440 -0.01824
0.03465 0.91440 -0.01768
0.03175 0.91440 -0.01709
0.02883 0.91440 -0.01652
0.02587 0.91440 -0.01597
0.02290 0.91440 -0.01537
0.01991 0.91440 -0.01474
0.01685 0.91440 -0.01412
0.01373 0.91440 -0.01348
0.01022 0.91440 -0.01338
0.00591 0.91440 -0.01420
0.00196 0.91440 -0.01370
-0.00047 0.91440 -0.01057
-0.00202 0.91440 -0.00687
-0.00392 0.91440 -0.00413
-0.00609 0.91440 -0.00181
-0.00814 0.91440 0.00066
-0.01263 0.91440 0.00271
-0.01853 0.91440 0.00591
-0.02196 0.91440 0.01086
-0.01931 0.91440 0.01562
-0.01248 0.91440 0.01798
-0.00721 0.91440 0.01920
-0.00319 0.91440 0.02003
0.00053 0.91440 0.02030
0.00384 0.91440 0.02058
0.00691 0.91440 0.02114
0.00991 0.91440 0.02197
0.01279 0.91440 0.02281
0.01565 0.91440 0.02358
0.01849 0.91440 0.02425
0.02134 0.91440 0.02487
0.02417 0.91440 0.02546
0.02699 0.91440 0.02608
0.02981 0.91440 0.02670
0.03263 0.91440 0.02729
0.03547 0.91440 0.02782
0.03831 0.91440 0.02831
0.04116 0.91440 0.02876
0.04401 0.91440 0.02918
0.04687 0.91440 0.02956
0.04974 0.91440 0.02991
0.05260 0.91440 0.03023
0.05547 0.91440 0.03052
0.05835 0.91440 0.03078
0.06122 0.91440 0.03103
0.06410 0.91440 0.03124
0.06697 0.91440 0.03144
0.06985 0.91440 0.03162
0.07273 0.91440 0.03178
0.07562 0.91440 0.03191
0.07850 0.91440 0.03203
0.08138 0.91440 0.03214
0.08426 0.91440 0.03223
0.08715 0.91440 0.03230
0.09003 0.91440 0.03235
0.09283 0.91440 0.03239
0.09576 0.91440 0.03242
0.09884 0.91440 0.03244
0.10208 0.91440 0.03244
0.10548 0.91440 0.03242
0.10905 0.91440 0.03239
0.11280 0.91440 0.03233
0.11673 0.91440 0.03225
0.12086 0.91440 0.03215
0.12519 0.91440 0.03202
0.12975 0.91440 0.03185
0.13452 0.91440 0.03166
0.13954 0.91440 0.03143
0.14481 0.91440 0.03116
0.15006 0.91440 0.03086
0.15532 0.91440 0.03054
0.16058 0.91440 0.03019
0.16583 0.91440 0.02981
0.17108 0.91440 0.02942
0.17633 0.91440 0.02900
0.18158 0.91440 0.02856
0.18683 0.91440 0.02811
0.19207 0.91440 0.02763
0.19732 0.91440 0.02713
0.20256 0.91440 0.02662
0.20780 0.91440 0.02609
0.21304 0.91440 0.02554
0.21827 0.91440 0.02498
0.22351 0.91440 0.02440
0.22874 0.91440 0.02380
0.23397 0.91440 0.02320
0.23921 0.91440 0.02257
0.24443 0.91440 0.02194
0.24966 0.91440 0.02129
0.25488 0.91440 0.02063
0.26011 0.91440 0.01995
0.26533 0.91440 0.01927
0.27055 0.91440 0.01857
0.27577 0.91440 0.01786
0.28099 0.91440 0.01715
0.28621 0.91440 0.01642
0.29142 0.91440 0.01568
0.29663 0.91440 0.01493
0.30185 0.91440 0.01417
0.30706 0.91440 0.01340
0.31227 0.91440 0.01262
0.31747 0.91440 0.01184
0.32268 0.91440 0.01104
0.32789 0.91440 0.01024
0.33309 0.91440 0.00943
0.33829 0.91440 0.00861
0.34350 0.91440 0.00778
0.34870 0.91440 0.00695
0.35390 0.91440 0.00611
0.35909 0.91440 0.00526
0.36429 0.91440 0.00440
0.36948 0.91440 0.00354
0.37468 0.91440 0.00266
0.37987 0.91440 0.00179
0.38506 0.91440 0.00090
0.39026 0.91440 0.00001
0.39544 0.91440 -0.00089
0.40063 0.91440 -0.00180
0.40582 0.91440 -0.00271
0.41101 0.91440 -0.00363
0.41619 0.91440 -0.00456
0.42138 0.91440 -0.00549
0.42656 0.91440 -0.00643
0.43174 0.91440 -0.00738
0.43692 0.91440 -0.00833
0.44210 0.91440 -0.00929
0.44728 0.91440 -0.01026
0.45245 0.91440 -0.01123
0.45763 0.91440 -0.01221
0.46280 0.91440 -0.01320
0.46797 0.91440 -0.01419
0.47314 0.91440 -0.01519
0.47831 0.91440 -0.01620
0.48348 0.91440 -0.01722
0.48865 0.91440 -0.01824
0.49381 0.91440 -0.01927
0.49898 0.91440 -0.02031
0.50414 0.91440 -0.02135
0.50930 0.91440 -0.02240
0.51446 0.91440 -0.02346
0.51962 0.91440 -0.02453
0.52477 0.91440 -0.02561
0.52859 0.91440 -0.02641
0.53098 0.91440 -0.02692
0.53247 0.91440 -0.02724
0.53246 0.91440 -0.02738
0.53245 0.91440 -0.02753
0.53244 0.91440 -0.02768
0.53243 0.91440 -0.02783
0.53242 0.91440 -0.02798
0.53241 0.91440 -0.02813
0.53240 0.91440 -0.02828
0.53239 0.91440 -0.02843
0.53238 0.91440 -0.02858
ZONE T="SLICE_Y_0p9144_BINS07_KS_1mm_FINAL_LAYER"
 I=261, J=1, K=1, DATAPACKING=POINT
0.53086 0.91440 -0.02868
0.52843 0.91440 -0.02885
0.52453 0.91440 -0.02911
0.51931 0.91440 -0.02946
0.51410 0.91440 -0.02980
0.50888 0.91440 -0.03013
0.50365 0.91440 -0.03045
0.49843 0.91440 -0.03077
0.49321 0.91440 -0.03107
0.48799 0.91440 -0.03137
0.48277 0.91440 -0.03166
0.47754 0.91440 -0.03195
0.47232 0.91440 -0.03223
0.46710 0.91440 -0.03250
0.46187 0.91440 -0.03276
0.45665 0.91440 -0.03302
0.45142 0.91440 -0.03327
0.44620 0.91440 -0.03351
0.44098 0.91440 -0.03374
0.43575 0.91440 -0.03397
0.43052 0.91440 -0.03420
0.42530 0.91440 -0.03441
0.42007 0.91440 -0.03462
0.41484 0.91440 -0.03482
0.40962 0.91440 -0.03502
0.40439 0.91440 -0.03521
0.39916 0.91440 -0.03539
0.39394 0.91440 -0.03556
0.38871 0.91440 -0.03573
0.38348 0.91440 -0.03589
0.37825 0.91440 -0.03605
0.37302 0.91440 -0.03620
0.36779 0.91440 -0.03634
0.36257 0.91440 -0.03647
0.35734 0.91440 -0.03660
0.35211 0.91440 -0.03672
0.34688 0.91440 -0.03683
0.34165 0.91440 -0.03693
0.33642 0.91440 -0.03703
0.33119 0.91440 -0.03712
0.32596 0.91440 -0.03720
0.32073 0.91440 -0.03727
0.31550 0.91440 -0.03733
0.31027 0.91440 -0.03739
0.30504 0.91440 -0.03743
0.29981 0.91440 -0.03747
0.29458 0.91440 -0.03750
0.28935 0.91440 -0.03752
0.28412 0.91440 -0.03753
0.27889 0.91440 -0.03753
0.27366 0.91440 -0.03752
0.26843 0.91440 -0.03750
0.26320 0.91440 -0.03746
0.25796 0.91440 -0.03742
0.25273 0.91440 -0.03736
0.24750 0.91440 -0.03730
0.24227 0.91440 -0.03722
0.23705 0.91440 -0.03712
0.23182 0.91440 -0.03702
0.22659 0.91440 -0.03690
0.22136 0.91440 -0.03677
0.21613 0.91440 -0.03662
0.21090 0.91440 -0.03646
0.20567 0.91440 -0.03628
0.20045 0.91440 -0.03608
0.19522 0.91440 -0.03587
0.18999 0.91440 -0.03565
0.18477 0.91440 -0.03541
0.17955 0.91440 -0.03516
0.17432 0.91440 -0.03489
0.16910 0.91440 -0.03460
0.16388 0.91440 -0.03428
0.15866 0.91440 -0.03395
0.15344 0.91440 -0.03359
0.14822 0.91440 -0.03320
0.14301 0.91440 -0.03279
0.13779 0.91440 -0.03236
0.13257 0.91440 -0.03189
0.12759 0.91440 -0.03144
0.12285 0.91440 -0.03102
0.11834 0.91440 -0.03060
0.11404 0.91440 -0.03017
0.10995 0.91440 -0.02973
0.10606 0.91440 -0.02929
0.10236 0.91440 -0.02885
0.09883 0.91440 -0.02842
0.09547 0.91440 -0.02799
0.09228 0.91440 -0.02757
0.08923 0.91440 -0.02716
0.08634 0.91440 -0.02675
0.08347 0.91440 -0.02633
0.08059 0.91440 -0.02592
0.07772 0.91440 -0.02551
0.07484 0.91440 -0.02510
0.07197 0.91440 -0.02467
0.06909 0.91440 -0.02423
0.06622 0.91440 -0.02376
0.06335 0.91440 -0.02328
0.06049 0.91440 -0.02278
0.05762 0.91440 -0.02227
0.05475 0.91440 -0.02174
0.05189 0.91440 -0.02119
0.04902 0.91440 -0.02063
0.04616 0.91440 -0.02006
0.04328 0.91440 -0.01951
0.04040 0.91440 -0.01896
0.03751 0.91440 -0.01838
0.03463 0.91440 -0.01776
0.03174 0.91440 -0.01713
0.02883 0.91440 -0.01652
0.02591 0.91440 -0.01587
0.02298 0.91440 -0.01518
0.02002 0.91440 -0.01446
0.01700 0.91440 -0.01380
0.01387 0.91440 -0.01321
0.01048 0.91440 -0.01289
0.00623 0.91440 -0.01366
0.00209 0.91440 -0.01351
-0.00044 0.91440 -0.01054
-0.00198 0.91440 -0.00684
-0.00389 0.91440 -0.00410
-0.00605 0.91440 -0.00179
-0.00811 0.91440 0.00068
-0.01258 0.91440 0.00273
-0.01884 0.91440 0.00588
-0.02304 0.91440 0.01093
-0.01820 0.91440 0.01534
-0.01125 0.91440 0.01745
-0.00685 0.91440 0.01898
-0.00305 0.91440 0.01990
0.00035 0.91440 0.02050
0.00348 0.91440 0.02107
0.00661 0.91440 0.02164
0.00978 0.91440 0.02225
0.01275 0.91440 0.02291
0.01562 0.91440 0.02364
0.01847 0.91440 0.02433
0.02130 0.91440 0.02498
0.02413 0.91440 0.02562
0.02695 0.91440 0.02626
0.02978 0.91440 0.02685
0.03262 0.91440 0.02737
0.03546 0.91440 0.02786
0.03831 0.91440 0.02833
0.04116 0.91440 0.02878
0.04401 0.91440 0.02919
0.04687 0.91440 0.02957
0.04974 0.91440 0.02991
0.05260 0.91440 0.03023
0.05547 0.91440 0.03052
0.05835 0.91440 0.03078
0.06122 0.91440 0.03103
0.06410 0.91440 0.03124
0.06697 0.91440 0.03144
0.06985 0.91440 0.03162
0.07273 0.91440 0.03178
0.07562 0.91440 0.03191
0.07850 0.91440 0.03203
0.08138 0.91440 0.03214
0.08426 0.91440 0.03223
0.08715 0.91440 0.03230
0.09003 0.91440 0.03235
0.09283 0.91440 0.03239
0.09576 0.91440 0.03242
0.09884 0.91440 0.03244
0.10208 0.91440 0.03244
0.10548 0.91440 0.03242
0.10905 0.91440 0.03239
0.11280 0.91440 0.03233
0.11673 0.91440 0.03225
0.12086 0.91440 0.03215
0.12519 0.91440 0.03202
0.12975 0.91440 0.03185
0.13452 0.91440 0.03166
0.13954 0.91440 0.03143
0.14481 0.91440 0.03116
0.15006 0.91440 0.03086
0.15532 0.91440 0.03054
0.16058 0.91440 0.03019
0.16583 0.91440 0.02981
0.17108 0.91440 0.02942
0.17633 0.91440 0.02900
0.18158 0.91440 0.02856
0.18683 0.91440 0.02811
0.19207 0.91440 0.02763
0.19732 0.91440 0.02713
0.20256 0.91440 0.02662
0.20780 0.91440 0.02609
0.21304 0.91440 0.02554
0.21827 0.91440 0.02498
0.22351 0.91440 0.02440
0.22874 0.91440 0.02380
0.23397 0.91440 0.02320
0.23921 0.91440 0.02257
0.24443 0.91440 0.02194
0.24966 0.91440 0.02129
0.25488 0.91440 0.02063
0.26011 0.91440 0.01995
0.26533 0.91440 0.01927
0.27055 0.91440 0.01857
0.27577 0.91440 0.01786
0.28099 0.91440 0.01715
0.28621 0.91440 0.01642
0.29142 0.91440 0.01568
0.29663 0.91440 0.01493
0.30185 0.91440 0.01417
0.30706 0.91440 0.01340
0.31227 0.91440 0.01262
0.31747 0.91440 0.01184
0.32268 0.91440 0.01104
0.32789 0.91440 0.01024
0.33309 0.91440 0.00943
0.33829 0.91440 0.00861
0.34350 0.91440 0.00778
0.34870 0.91440 0.00695
0.35390 0.91440 0.00611
0.35909 0.91440 0.00526
0.36429 0.91440 0.00440
0.36948 0.91440 0.00354
0.37468 0.91440 0.00266
0.37987 0.91440 0.00179
0.38506 0.91440 0.00090
0.39026 0.91440 0.00001
0.39544 0.91440 -0.00089
0.40063 0.91440 -0.00180
0.40582 0.91440 -0.00271
0.41101 0.91440 -0.00363
0.41619 0.91440 -0.00456
0.42138 0.91440 -0.00549
0.42656 0.91440 -0.00643
0.43174 0.91440 -0.00738
0.43692 0.91440 -0.00833
0.44210 0.91440 -0.00929
0.44728 0.91440 -0.01026
0.45245 0.91440 -0.01123
0.45763 0.91440 -0.01221
0.46280 0.91440 -0.01320
0.46797 0.91440 -0.01419
0.47314 0.91440 -0.01519
0.47831 0.91440 -0.01620
0.48348 0.91440 -0.01722
0.48865 0.91440 -0.01824
0.49381 0.91440 -0.01927
0.49898 0.91440 -0.02031
0.50414 0.91440 -0.02135
0.50930 0.91440 -0.02240
0.51446 0.91440 -0.02346
0.51962 0.91440 -0.02453
0.52477 0.91440 -0.02561
0.52859 0.91440 -0.02641
0.53098 0.91440 -0.02692
0.53247 0.91440 -0.02724
0.53246 0.91440 -0.02738
0.53245 0.91440 -0.02753
0.53244 0.91440 -0.02768
0.53243 0.91440 -0.02783
0.53242 0.91440 -0.02798
0.53241 0.91440 -0.02813
0.53240 0.91440 -0.02828
0.53239 0.91440 -0.02843
0.53238 0.91440 -0.02858
ZONE T="SLICE_Y_0p9144_BINS15_KS_1mm_FINAL_LAYER"
 I=261, J=1, K=1, DATAPACKING=POINT
0.53086 0.91440 -0.02868
0.52843 0.91440 -0.02885
0.52453 0.91440 -0.02911
0.51931 0.91440 -0.02946
0.51410 0.91440 -0.02980
0.50888 0.91440 -0.03013
0.50365 0.91440 -0.03045
0.49843 0.91440 -0.03077
0.49321 0.91440 -0.03107
0.48799 0.91440 -0.03137
0.48277 0.91440 -0.03166
0.47754 0.91440 -0.03195
0.47232 0.91440 -0.03223
0.46710 0.91440 -0.03250
0.46187 0.91440 -0.03276
0.45665 0.91440 -0.03302
0.45142 0.91440 -0.03327
0.44620 0.91440 -0.03351
0.44098 0.91440 -0.03374
0.43575 0.91440 -0.03397
0.43052 0.91440 -0.03420
0.42530 0.91440 -0.03441
0.42007 0.91440 -0.03462
0.41484 0.91440 -0.03482
0.40962 0.91440 -0.03502
0.40439 0.91440 -0.03521
0.39916 0.91440 -0.03539
0.39394 0.91440 -0.03556
0.38871 0.91440 -0.03573
0.38348 0.91440 -0.03589
0.37825 0.91440 -0.03605
0.37302 0.91440 -0.03620
0.36779 0.91440 -0.03634
0.36257 0.91440 -0.03647
0.35734 0.91440 -0.03660
0.35211 0.91440 -0.03672
0.34688 0.91440 -0.03683
0.34165 0.91440 -0.03693
0.33642 0.91440 -0.03703
0.33119 0.91440 -0.03712
0.32596 0.91440 -0.03720
0.32073 0.91440 -0.03727
0.31550 0.91440 -0.03733
0.31027 0.91440 -0.03739
0.30504 0.91440 -0.03743
0.29981 0.91440 -0.03747
0.29458 0.91440 -0.03750
0.28935 0.91440 -0.03752
0.28412 0.91440 -0.03753
0.27889 0.91440 -0.03753
0.27366 0.91440 -0.03752
0.26843 0.91440 -0.03750
0.26320 0.91440 -0.03746
0.25796 0.91440 -0.03742
0.25273 0.91440 -0.03736
0.24750 0.91440 -0.03730
0.24227 0.91440 -0.03722
0.23705 0.91440 -0.03712
0.23182 0.91440 -0.03702
0.22659 0.91440 -0.03690
0.22136 0.91440 -0.03677
0.21613 0.91440 -0.03662
0.21090 0.91440 -0.03646
0.20567 0.91440 -0.03628
0.20045 0.91440 -0.03609
0.19522 0.91440 -0.03588
0.18999 0.91440 -0.03566
0.18477 0.91440 -0.03542
0.17955 0.91440 -0.03516
0.17432 0.91440 -0.03488
0.16910 0.91440 -0.03459
0.16388 0.91440 -0.03428
0.15866 0.91440 -0.03395
0.15344 0.91440 -0.03359
0.14822 0.91440 -0.03321
0.14300 0.91440 -0.03282
0.13779 0.91440 -0.03239
0.13256 0.91440 -0.03194
0.12759 0.91440 -0.03149
0.12285 0.91440 -0.03104
0.11834 0.91440 -0.03059
0.11404 0.91440 -0.03015
0.10995 0.91440 -0.02971
0.10606 0.91440 -0.02927
0.10236 0.91440 -0.02884
0.09883 0.91440 -0.02841
0.09547 0.91440 -0.02799
0.09227 0.91440 -0.02758
0.08923 0.91440 -0.02717
0.08633 0.91440 -0.02678
0.08346 0.91440 -0.02639
0.08058 0.91440 -0.02597
0.07771 0.91440 -0.02554
0.07484 0.91440 -0.02510
0.07197 0.91440 -0.02466
0.06910 0.91440 -0.02421
0.06622 0.91440 -0.02375
0.06336 0.91440 -0.02325
0.06049 0.91440 -0.02275
0.05762 0.91440 -0.02225
0.05475 0.91440 -0.02174
0.05188 0.91440 -0.02122
0.04902 0.91440 -0.02067
0.04615 0.91440 -0.02010
0.04327 0.91440 -0.01954
0.04039 0.91440 -0.01897
0.03752 0.91440 -0.01837
0.03464 0.91440 -0.01774
0.03175 0.91440 -0.01710
0.02884 0.91440 -0.01647
0.02592 0.91440 -0.01584
0.02297 0.91440 -0.01518
0.02001 0.91440 -0.01449
0.01699 0.91440 -0.01382
0.01388 0.91440 -0.01319
0.01052 0.91440 -0.01282
0.00628 0.91440 -0.01357
0.00211 0.91440 -0.01347
-0.00044 0.91440 -0.01054
-0.00198 0.91440 -0.00683
-0.00388 0.91440 -0.00410
-0.00605 0.91440 -0.00179
-0.00810 0.91440 0.00068
-0.01258 0.91440 0.00273
-0.01882 0.91440 0.00588
-0.02292 0.91440 0.01092
-0.01809 0.91440 0.01532
-0.01119 0.91440 0.01742
-0.00684 0.91440 0.01897
-0.00303 0.91440 0.01989
0.00036 0.91440 0.02049
0.00348 0.91440 0.02108
0.00660 0.91440 0.02167
0.00976 0.91440 0.02229
0.01274 0.91440 0.02295
0.01562 0.91440 0.02365
0.01847 0.91440 0.02434
0.02130 0.91440 0.02499
0.02412 0.91440 0.02564
0.02695 0.91440 0.02626
0.02978 0.91440 0.02685
0.03261 0.91440 0.02739
0.03545 0.91440 0.02789
0.03830 0.91440 0.02836
0.04115 0.91440 0.02880
0.04401 0.91440 0.02920
0.04687 0.91440 0.02957
0.04974 0.91440 0.02991
0.05260 0.91440 0.03023
0.05547 0.91440 0.03052
0.05835 0.91440 0.03078
0.06122 0.91440 0.03103
0.06410 0.91440 0.03124
0.06697 0.91440 0.03144
0.06985 0.91440 0.03162
0.07273 0.91440 0.03178
0.07562 0.91440 0.03191
0.07850 0.91440 0.03203
0.08138 0.91440 0.03214
0.08426 0.91440 0.03223
0.08715 0.91440 0.03230
0.09003 0.91440 0.03235
0.09283 0.91440 0.03239
0.09576 0.91440 0.03242
0.09884 0.91440 0.03244
0.10208 0.91440 0.03244
0.10548 0.91440 0.03242
0.10905 0.91440 0.03239
0.11280 0.91440 0.03233
0.11673 0.91440 0.03225
0.12086 0.91440 0.03215
0.12519 0.91440 0.03202
0.12975 0.91440 0.03185
0.13452 0.91440 0.03166
0.13954 0.91440 0.03143
0.14481 0.91440 0.03116
0.15006 0.91440 0.03086
0.15532 0.91440 0.03054
0.16058 0.91440 0.03019
0.16583 0.91440 0.02981
0.17108 0.91440 0.02942
0.17633 0.91440 0.02900
0.18158 0.91440 0.02856
0.18683 0.91440 0.02811
0.19207 0.91440 0.02763
0.19732 0.91440 0.02713
0.20256 0.91440 0.02662
0.20780 0.91440 0.02609
0.21304 0.91440 0.02554
0.21827 0.91440 0.02498
0.22351 0.91440 0.02440
0.22874 0.91440 0.02380
0.23397 0.91440 0.02320
0.23921 0.91440 0.02257
0.24443 0.91440 0.02194
0.24966 0.91440 0.02129
0.25488 0.91440 0.02063
0.26011 0.91440 0.01995
0.26533 0.91440 0.01927
0.27055 0.91440 0.01857
0.27577 0.91440 0.01786
0.28099 0.91440 0.01715
0.28621 0.91440 0.01642
0.29142 0.91440 0.01568
0.29663 0.91440 0.01493
0.30185 0.91440 0.01417
0.30706 0.91440 0.01340
0.31227 0.91440 0.01262
0.31747 0.91440 0.01184
0.32268 0.91440 0.01104
0.32789 0.91440 0.01024
0.33309 0.91440 0.00943
0.33829 0.91440 0.00861
0.34350 0.91440 0.00778
0.34870 0.91440 0.00695
0.35390 0.91440 0.00611
0.35909 0.91440 0.00526
0.36429 0.91440 0.00440
0.36948 0.91440 0.00354
0.37468 0.91440 0.00266
0.37987 0.91440 0.00179
0.38506 0.91440 0.00090
0.39026 0.91440 0.00001
0.39544 0.91440 -0.00089
0.40063 0.91440 -0.00180
0.40582 0.91440 -0.00271
0.41101 0.91440 -0.00363
0.41619 0.91440 -0.00456
0.42138 0.91440 -0.00549
0.42656 0.91440 -0.00643
0.43174 0.91440 -0.00738
0.43692 0.91440 -0.00833
0.44210 0.91440 -0.00929
0.44728 0.91440 -0.01026
0.45245 0.91440 -0.01123
0.45763 0.91440 -0.01221
0.46280 0.91440 -0.01320
0.46797 0.91440 -0.01419
0.47314 0.91440 -0.01519
0.47831 0.91440 -0.01620
0.48348 0.91440 -0.01722
0.48865 0.91440 -0.01824
0.49381 0.91440 -0.01927
0.49898 0.91440 -0.02031
0.50414 0.91440 -0.02135
0.50930 0.91440 -0.02240
0.51446 0.91440 -0.02346
0.51962 0.91440 -0.02453
0.52477 0.91440 -0.02561
0.52859 0.91440 -0.02641
0.53098 0.91440 -0.02692
0.53247 0.91440 -0.02724
0.53246 0.91440 -0.02738
0.53245 0.91440 -0.02753
0.53244 0.91440 -0.02768
0.53243 0.91440 -0.02783
0.53242 0.91440 -0.02798
0.53241 0.91440 -0.02813
0.53240 0.91440 -0.02828
0.53239 0.91440 -0.02843
0.53238 0.91440 -0.02858
